GENDER_R,AGE_R,AGEG5LFS,AGEG10LFS,ED_Level,EMPloyed,Full_part,self_employed,Years_wk,pub_priv,Mgr,Mgr_c,work_flexM,work_lrnM,liter_use,num_use,act_lrn,pvlitM,pvnumM,NFE12,FNFAET12,FNFE12JR,FNFAET12JR,FNFAET12NJR,NFEHRS
2,59,9,5,3,1,1,2,7,1, , ,4.75,3.6666666666666665,2.1666666666666665,1.1666666666666667,1.6666666666666667,301.108776,325.103655,1,1,1,1,0,12
1,59,9,5,3,1,1,2,30,1, , ,4,3,4.5,2.6666666666666665,3.5,274.356293,266.28786499999995,0,0,0,0,0,0
1,59,9,5,1,1,1,1,30,1,2, ,2.5,2.3333333333333335,2,2.3333333333333335,1,230.93845700000003,201.12220999999997,0,0,0,0,0,0
1,59,9,5,1,1,1,2,30,1, , ,3.25,2.6666666666666665,3.9166666666666665,3.3333333333333335,4,251.470867,244.20255899999998,1,1,1,1,0,40
1,59,9,5,3,1,1,1,35,2,1,5,3.25,3,4.083333333333333,2.3333333333333335,3.3333333333333335,272.08462299999997,295.68116799999996,1,1,1,1,0,22
1,59,9,5,1,1,1,2,38,1, , ,3.5,1.6666666666666667,1.5833333333333333,1.3333333333333333,1.5,202.992535,197.266473,0,0,0,0,0,0
1,59,9,5,1,1,1,1,21,1,1,3,2.75,1.6666666666666667,3.4166666666666665,3.5,1.8333333333333333,274.31914800000004,247.78511999999995,0,0,0,0,0,0
1,59,9,5,1,1,1,1,25,1,2, ,1,1,1.3333333333333333,1.5,2,213.202907,204.671657,0,0,0,0,0,0
2,59,9,5,2,1,1,2,36,1, , ,4,4.666666666666667,3,2.3333333333333335,2,267.06868399999996,242.345696,0,0,0,0,0,0
2,59,9,5,1,1,1,2,47,1, , ,3.25,2.6666666666666665,1.6666666666666667,2.3333333333333335,1.5,183.075444,168.903498,0,0,0,0,0,0
2,59,9,5,1,1,1,1,4,1,2, ,2,3,2.0833333333333335,1,2.5,249.58560899999998,216.47023599999997,1,1,0,0,1,72
2,59,9,5,3,1,1,2,3,1, , ,5,4,2.5833333333333335,2.6666666666666665,2.1666666666666665,259.21942,264.16955599999994,1,1,1,1,0,1440
2,59,9,5,1,1,1,2,30,1, , ,2,1.3333333333333333,1.25,2.1666666666666665,2.8333333333333335,232.875009,211.467974,0,0,0,0,0,0
1,59,9,5,1,1,1,2,35,1, , ,5,4,1.0833333333333333,1,2,228.760334,214.537005,1,1,1,1,0,18
1,59,9,5,2,1,1,2,35,1, , ,5,3,1.75,1,3,197.41472299999998,188.30061999999998,1,1,1,1,0,24
2,59,9,5,1,1,2,1,25,1,2, ,2,1.3333333333333333,1,1.6666666666666667,2.8333333333333335,256.455586,246.02025699999996,1,1,1,1,0,8
2,59,9,5,1,1,1,1,10,1,2, ,3.25,3.3333333333333335,1.5833333333333333,1.5,3.5,213.480181,213.452932,0,0,0,0,0,0
1,59,9,5,1,1,1,1,30,1,1,1,3.25,2.3333333333333335,3.3333333333333335,1.1666666666666667,3.8333333333333335,272.05519,242.067295,0,0,0,0,0,0
2,59,9,5,1,1,1,2,20,1, , ,3,1,1.5833333333333333,1.6666666666666667,3,212.9047,198.82612,0,0,0,0,0,0
1,59,9,5,1,1,1,1,32,1,2, ,1,1,1.9166666666666667,1,3.8333333333333335,244.60350999999997,230.027571,1,1,1,1,0,6
1,59,9,5,2,1,1,2,35,1, , ,5,1,1.4166666666666667,2.5,2.1666666666666665,282.130264,259.351126,0,0,0,0,0,0
1,59,9,5,2,1,2,1,33,1,2, ,1,1,1.75,1.6666666666666667,1.6666666666666667,244.61820400000002,254.16766199999998,1,1,1,1,0,4
1,59,9,5,1,1,1,2,40,1, , ,3,3,2.5,2.5,1.3333333333333333,248.63925099999997,224.54407499999996,0,0,0,0,0,0
1,59,9,5,2,1,1,2,35,1, , ,3.5,3,1.5,1,1.3333333333333333,250.44736900000004,247.550115,0,0,0,0,0,0
1,59,9,5,1,1,1,2,40,1, , ,3.75,4,2.4166666666666665,1.5,2.6666666666666665,263.92561800000004,243.45698299999998,0,0,0,0,0,0
1,59,9,5,2,1,1,1,30,1,1,1,3,2.3333333333333335,2.5,2.3333333333333335,2.5,284.76488400000005,273.614258,0,0,0,0,0,0
2,59,9,5,2,1,1,1,5,2,2, ,1,3.3333333333333335,1,1,2.5,252.36295600000003,244.27148100000005,1,1,1,1,0,96
1,59,9,5,1,1,1,2,40,1, , ,4.75,3,1.5,1.6666666666666667,1.8333333333333333,208.13001500000001,188.29445799999996,0,0,0,0,0,0
1,59,9,5,2,1,2,1,38,1,2, ,2.75,1,1,1,3.8333333333333335,175.55901699999998,164.30460499999998,0,0,0,0,0,0
2,59,9,5,3,1,1,2,15,1, , ,5,2.3333333333333335,3.5,2.6666666666666665,5,318.96043399999996,292.47996700000004,1,1,1,1,0,14
1,59,9,5,1,1,1,2,45,1, , ,4,3.6666666666666665,2.3333333333333335,2.3333333333333335,3,179.189188,161.74539399999998,0,0,0,0,0,0
1,59,9,5,2,1,1,1,11,1,2, ,1,3,1.25,1,3.3333333333333335,239.92501400000006,246.817499,0,0,0,0,0,0
1,59,9,5,1,1,1,2,30,1, , ,5,2.6666666666666665,1.6666666666666667,1.6666666666666667,1,208.55297000000002,203.51329,0,0,0,0,0,0
1,59,9,5,2,1,1,1,40,2,1,2,3,3.6666666666666665,3,1.6666666666666667,3,317.205322,323.260073,1,1,1,1,0,30
2,59,9,5,2,1,1,1,3,1,1,1,1,1,1.9166666666666667,1.5,1.8333333333333333,245.6972,229.61048599999998,0,0,0,0,0,0
2,59,9,5,1,1,1,1,20,1,2, ,2.5,1.3333333333333333,1.25,1.5,1.5,190.66355800000002,183.369825,0,0,0,0,0,0
1,59,9,5,1,1,1,2,39,1, , ,5,3,2,1.5,2.8333333333333335,259.64649900000006,246.614676,0,0,0,0,0,0
2,59,9,5,1,1,1,1,25,1,2, ,3.25,1,1,1,2.1666666666666665,240.01784299999994,243.179513,0,0,0,0,0,0
1,59,9,5,1,1,1,2,30,1, , ,3,2.6666666666666665,1.0833333333333333,1.6666666666666667,3.3333333333333335,207.60756399999997,196.05501599999997,0,0,0,0,0,0
1,59,9,5,2,1,1,1,20,1,2, ,1,1,1.25,1,1.3333333333333333,235.66962000000004,194.757728,0,0,0,0,0,0
1,59,9,5,1,1,1,2,45,1, , ,5,2.6666666666666665,1.5,1.5,2.8333333333333335,249.08523099999996,232.61265500000005,0,0,0,0,0,0
1,59,9,5,1,1,1,1,40,1,2, ,2.25,1.3333333333333333,1.75,1,2.3333333333333335,253.841205,249.85104,0,0,0,0,0,0
1,59,9,5,1,1,2,2,32,1, , ,3.5,2.6666666666666665,1.3333333333333333,2.1666666666666665,1.8333333333333333,226.83403900000002,217.06769500000001,0,0,0,0,0,0
1,59,9,5,1,1,2,2,32,1, , ,3,2.6666666666666665,1.75,2,1,223.63727599999999,212.33142800000002,1,1,1,1,0,4
2,59,9,5,1,1,1,1,22,1,2, ,1,2.3333333333333335,1,1,2.5,236.865169,206.60834599999998,0,0,0,0,0,0
1,59,9,5,1,1,1,1,5,1,2, ,1,3.3333333333333335,1,1,2,212.75888499999996,210.132774,0,0,0,0,0,0
1,59,9,5,2,1,1,2,45,1, , ,3.75,2,3.3333333333333335,4.333333333333333,2.6666666666666665,233.323353,225.41469999999998,1,1,1,1,0,16
1,59,9,5,1,1,1,2,40,1, , ,3.75,3.3333333333333335,1.5,1.5,1.6666666666666667,184.07621699999999,155.504994,0,0,0,0,0,0
1,59,9,5,2,1,2,2,6,1, , ,4,2,2.0833333333333335,2.1666666666666665,3,238.92800199999996,238.31767399999998,0,0,0,0,0,0
1,59,9,5,1,1,1,2,10,1, , ,5,3,1.9166666666666667,2,2,215.47148299999998,219.11231000000004,0,0,0,0,0,0
1,59,9,5,1,1,1,2,40,1, , ,5,2,1.9166666666666667,1.1666666666666667,2,232.197699,208.97749399999998,1,1,1,1,0,16
1,59,9,5,1,1,1,1,11,1,2, ,1,3.3333333333333335,2.5,1,2.3333333333333335,248.653359,234.413071,0,0,0,0,0,0
1,59,9,5,1,1,1,1,40,1,2, ,1,1,1,1,3,240.70574800000003,213.71128700000003,0,0,0,0,0,0
1,59,9,5,1,1,1,1,40,2,2, ,1,2.3333333333333335,1.1666666666666667,1.3333333333333333,1,171.735122,162.42174500000002,0,0,0,0,0,0
1,59,9,5,1,1,1,2,12,1, , ,4,4,2,1.6666666666666667,2,192.051745,187.70273699999998,1,1,1,1,0,16
2,59,9,5,1,1,2,1,28,1,2, ,1,2,1.4166666666666667,1,2.8333333333333335,248.122495,239.586932,1,1,0,0,1,24
1,59,9,5,1,1,1,2,41,1, , ,4,3,1.75,1.6666666666666667,3.1666666666666665,240.28145800000001,244.178834,1,1,1,1,0,4
1,59,9,5,3,1,1,2,38,1, , ,5,2,4,3.3333333333333335,4,311.90068099999996,352.169217,0,0,0,0,0,0
1,59,9,5,2,1,1,2,10,1, , ,3,2.6666666666666665,1.4166666666666667,1,2.5,261.222596,240.827077,0,0,0,0,0,0
1,59,9,5,2,1,1,1,40,1,2, ,5,1,3.1666666666666665,1.6666666666666667,2.5,232.343774,209.00093900000002,1,1,1,1,0,280
1,59,9,5,3,1,1,2,5,1, , ,5,3,3.5,2.5,2,294.68815,318.5295909999999,1,1,1,1,0,40
2,59,9,5,1,1,1,2,20,1, , ,4,2.6666666666666665,1.5,1.5,1,224.295926,220.394385,0,0,0,0,0,0
2,59,9,5,1,1,1,2,30,1, , ,5,3.6666666666666665,2.4166666666666665,2.1666666666666665,1.6666666666666667,219.791422,203.411362,0,0,0,0,0,0
1,60,10,5,3,1,1,1,37,1,1,2,4,3.6666666666666665,3.5,3.5,4,307.743738,326.77091600000006,1,1,1,1,0,16
1,60,10,5,1,1,1,2,30,1, , ,5,3.6666666666666665,2,2,2.8333333333333335,288.720448,254.01985100000002,0,0,0,0,0,0
2,60,10,5,1,1,1,1,13,2,2, ,1,1.6666666666666667,1.5833333333333333,1.1666666666666667,2.6666666666666665,299.27538599999997,293.194046,1,1,1,1,0,4
2,60,10,5,1,1,1,1,20, ,2, ,3,1.3333333333333333,1.75,1,2.6666666666666665,229.962259,232.40723599999995,0,0,0,0,0,0
2,60,10,5,1,1,1,2,30,1, , ,2.75,1.3333333333333333,1,2.1666666666666665,3,309.18415100000004,272.743469,0,0,0,0,0,0
2,60,10,5,2,1,1,2,15,1, , ,5,4,3.4166666666666665,2,2.8333333333333335,275.23511599999995,265.40187399999996,1,1,1,1,0,160
2,60,10,5,1,1,1,2,13,1, , ,4.5,4.333333333333333,1.3333333333333333,1.6666666666666667,2.5,215.37045400000002,200.790941,0,0,0,0,0,0
2,60,10,5,1,1,1,1,13,1,2, ,1,2.6666666666666665,1.25,1,2.1666666666666665,260.84164200000004,247.86552700000001,1,1,1,1,0,120
2,60,10,5,1,1,1,1,10,1,2, ,3.5,1,1.0833333333333333,1,2.3333333333333335,195.29313800000003,188.738584,0,0,0,0,0,0
1,60,10,5,2,1,1,2,30,1, , ,5,1.6666666666666667,2.8333333333333335,2.5,3,229.182879,229.45247099999997,0,0,0,0,0,0
1,60,10,5,1,1,1,1,25,1,2, ,1,2.3333333333333335,1.25,1,1,167.75801299999998,166.216834,0,0,0,0,0,0
1,60,10,5,2,1,1,1,34,2,1,2,3.5,2.6666666666666665,2.75,3,2.6666666666666665,296.367451,266.40019500000005,1,1,1,1,0,112
1,60,10,5,1,1,1,2,44,1, , ,5,2.6666666666666665,1.4166666666666667,1.6666666666666667,3.3333333333333335,207.106905,207.84785900000003,1,1,0,0,1,1920
1,60,10,5,2,1,1,1,30,1,2, ,2,1,2,1,2.8333333333333335,288.71772,269.024407,0,0,0,0,0,0
1,60,10,5,1,1,1,2,40,1, , ,2.5,2.6666666666666665,1.1666666666666667,1.3333333333333333,2.1666666666666665,234.76890999999995,234.44977099999997,0,0,0,0,0,0
1,60,10,5,1,1,1,1,39,1,2, ,1.25,1.6666666666666667,1.3333333333333333,1.5,1.5,223.18707,213.64854400000004,0,0,0,0,0,0
1,60,10,5,1,1,1,1,30,1,2, ,1,1.6666666666666667,1,2.3333333333333335,3.5,269.20667799999995,263.56831300000005,0,0,0,0,0,0
1,60,10,5,2,1,1,1,15,1,2, ,3.5,1,2,2.3333333333333335,2,255.834682,240.66758600000003,0,0,0,0,0,0
1,60,10,5,1,1,1,1,31,1,2, ,2.5,1,1.5,1,1,205.652621,220.33961400000004,0,0,0,0,0,0
1,60,10,5,1,1,1,1,45,1,2, ,1,1,1.5833333333333333,1,1.3333333333333333,225.545116,210.08779600000003,0,0,0,0,0,0
1,60,10,5,2,1,1,2,30,1, , ,5,2,1.9166666666666667,3.3333333333333335,2.3333333333333335,258.92857,263.64970800000003,0,0,0,0,0,0
1,60,10,5,1,1,2,1,18,1,2, ,1,2.3333333333333335,2.0833333333333335,3,4.5,235.58193500000002,216.66142600000003,1,1,1,1,0,5
1,60,10,5,2,1,1,2,35, , , ,2.75,2.6666666666666665,2.5,2.6666666666666665,2.3333333333333335,244.346632,225.529322,1,1,1,1,0,16
1,60,10,5,1,1,1,2,44,1, , ,5,1,1.9166666666666667,1,1.3333333333333333,256.949213,258.340543,0,0,0,0,0,0
2,60,10,5,1,1,1,2,30,1, , ,5,1.3333333333333333,1.9166666666666667,2.3333333333333335,2.1666666666666665,252.02242,251.40018100000003,1,1,1,1,0,320
1,60,10,5,1,1,1,1,36,1,2, ,1,1,1,1,1,138.921023,124.518524,0,0,0,0,0,0
1,60,10,5,1,1,1,1,25,1,2, ,2.25,1.3333333333333333,1,1,1,229.04317099999997,227.499516,0,0,0,0,0,0
1,60,10,5,1,1,1,1,45,1,2, ,1,2,3.1666666666666665,1,2.8333333333333335,245.837197,262.086657,0,0,0,0,0,0
1,60,10,5,1,1,1,2,35,1, , ,5,1,1.1666666666666667,1.1666666666666667,1.8333333333333333,183.112256,139.442023,0,0,0,0,0,0
1,60,10,5,1,1,1,2,40,1, , ,3.5,3.3333333333333335,1.4166666666666667,1.6666666666666667,3.1666666666666665,199.098028,180.495516,0,0,0,0,0,0
1,60,10,5,1,1,1,2,35,1, , ,3.5,3.3333333333333335,1.6666666666666667,2,3.5,178.997415,170.446886,0,0,0,0,0,0
2,60,10,5,2,1,1,2,30,1, , ,4,3.3333333333333335,1.4166666666666667,2.3333333333333335,2.8333333333333335,237.63528800000003,233.40110799999997,0,0,0,0,0,0
2,60,10,5,1,1,1,2,10,1, , ,5,3.3333333333333335,1.5833333333333333,1.5,2.5,232.44498799999997,232.21681399999997,1,1,0,0,1,480
1,60,10,5,1,1,1,2,41,1, , ,3,1.3333333333333333,1,1.1666666666666667,2.3333333333333335,255.71316300000004,217.894154,0,0,0,0,0,0
1,60,10,5,3,1,1,1,32,1,1,5,2.5,2,3.25,2.1666666666666665,3.5,280.34637999999995,236.81365100000002,1,1,1,1,0,40
1,60,10,5,2,1,1,1,4,1,2, ,1.25,1,1,1,1.8333333333333333,216.92605400000002,207.502,0,0,0,0,0,0
1,60,10,5,1,1,1,2,21,1, , ,5,1.6666666666666667,2.4166666666666665,2,3,180.126439,151.23977699999998,1,1,1,1,0,4
2,60,10,5,1,1,2,1,3,1,2, ,1.75,4,1.5,1.6666666666666667,2.6666666666666665,262.46374,253.24902199999997,0,0,0,0,0,0
1,60,10,5,2,1,1,1,40,2,1,1,4,2,3.4166666666666665,4.333333333333333,2.8333333333333335,280.288641,266.971108,1,1,0,0,1,160
1,60,10,5,1,1,2,1,35,1,2, ,1.5,2.3333333333333335,1.0833333333333333,1,2.1666666666666665,207.96766000000002,217.10252799999998,0,0,0,0,0,0
1,60,10,5,3,1,1,1,40,1,1,3,2.75,3.3333333333333335,3.0833333333333335,3.5,4,288.45950300000004,273.19324300000005,1,1,1,1,0,48
2,60,10,5,1,1,1,2,7,1, , ,4,2.3333333333333335,1,1.1666666666666667,1.3333333333333333,267.43720900000005,244.18927900000003,0,0,0,0,0,0
1,60,10,5,1,1,1,2,40,1, , ,4,1.6666666666666667,2,3.6666666666666665,2,219.566975,226.88604699999996,0,0,0,0,0,0
2,60,10,5,1,1,1,2,39,1, , ,5,3.3333333333333335,1.1666666666666667,1.3333333333333333,2,208.61204800000002,179.449578,0,0,0,0,0,0
1,61,10,5,1,1,1,1,30,1,2, ,3,1,1.1666666666666667,1.3333333333333333,2,271.54492400000004,251.608038,0,0,0,0,0,0
2,61,10,5,1,1,2,2,10,1, , ,4,2.6666666666666665,1.8333333333333333,1.3333333333333333,1,192.90283499999998,169.900713,0,0,0,0,0,0
2,61,10,5,1,1,1,2,20,1, , ,5,2.6666666666666665,1.1666666666666667,2.3333333333333335,2.3333333333333335,259.42305799999997,250.678689,0,0,0,0,0,0
1,61,10,5,3,1,1,1,30,1,1,4,4.5,1,3.1666666666666665,3,2.8333333333333335,207.116343,204.390446,1,1,1,1,0,2
1,61,10,5,2,1,1,1,35,1,2, ,2,3.6666666666666665,3.4166666666666665,2.3333333333333335,3.1666666666666665,238.08268099999995,233.88033800000002,0,0,0,0,0,0
1,61,10,5,1,1,1,2,40,1, , ,3,1.3333333333333333,1.25,1,2.8333333333333335,232.68129100000002,209.98138699999998,1,1,1,1,0,40
1,61,10,5,2,1,1,2,40,1, , ,5,3.6666666666666665,1.75,2,3,314.480896,276.36368600000003,0,0,0,0,0,0
1,61,10,5,1,1,1,2,20,1, , ,2,4,2.6666666666666665,2.3333333333333335,3.5,250.425321,225.88568200000003,0,0,0,0,0,0
1,61,10,5,3,1,1,2,37,1, , ,5,3.3333333333333335,2.9166666666666665,3.1666666666666665,3.5,285.0969610000001,277.50175099999996,1,1,1,1,0,96
2,61,10,5,3,1,1,1,38,2,2, ,1.5,2,3.5833333333333335,1.6666666666666667,4,312.174854,318.974556,1,1,1,1,0,180
1,61,10,5,2,1,1,1,39,2,2, ,2.5,2.3333333333333335,2.5833333333333335,1.3333333333333333,3,289.4585,293.31690100000003,0,0,0,0,0,0
1,61,10,5,2,1,1,2,40,1, , ,3.25,2.3333333333333335,2.5,3.1666666666666665,2.3333333333333335,241.64869700000003,227.657759,0,0,0,0,0,0
2,61,10,5,3,1,2,1,4, ,2, ,4,3.3333333333333335,3.75,1,3.8333333333333335,219.98561900000004,216.48203199999998,1,1,1,1,0,240
1,61,10,5,2,1,1,1,33,1,2, ,1,1,1.3333333333333333,1.5,2.1666666666666665,297.69764599999996,280.623892,0,0,0,0,0,0
2,61,10,5,1,1,1,1,25,1,2, ,1,4,1.3333333333333333,1,2.3333333333333335,235.88369100000006,184.84118999999998,0,0,0,0,0,0
1,61,10,5,1,1,1,1,30,1,2, ,3.5,1,1.0833333333333333,1,2.6666666666666665,181.928144,158.594344,0,0,0,0,0,0
1,61,10,5,1,1,1,2,47,1, , ,4,3.3333333333333335,2.9166666666666665,2.3333333333333335,2.1666666666666665,259.57622299999997,239.83073399999998,1,1,1,1,0,8
1,61,10,5,1,1,1,1,44,2,2, ,3,2,2.75,1.3333333333333333,1.6666666666666667,281.552234,288.5066269999999,1,1,1,1,0,160
1,61,10,5,3,1,1,2,30,1, , ,3.5,5.333333333333333,4.75,4.333333333333333,4.333333333333333,283.132665,270.54213,1,1,1,1,0,240
1,61,10,5,3,1,1,1,38,2,1,3,4,3,3.75,2.5,4.833333333333333,293.700644,277.006554,1,1,1,1,0,80
1,61,10,5,1,1,2,1,25,1,2, ,2.5,2,1.9166666666666667,1,4,236.12112199999996,190.990573,0,0,0,0,0,0
1,61,10,5,3,1,1,2,30,1, , ,4,1.6666666666666667,4.25,2.5,3.8333333333333335,256.33195,249.900687,1,1,1,1,0,6
1,61,10,5,1,1,1,1,34,1,2, ,1,2.3333333333333335,2.5,1,3,261.63784899999996,236.01581100000004,0,0,0,0,0,0
1,61,10,5,2,1,1,2,38,1, , ,1,2.6666666666666665,1.0833333333333333,1,2.6666666666666665,178.704556,161.97930300000002,0,0,0,0,0,0
1,61,10,5,1,1,1,1,30,1,2, ,1.5,1,1.3333333333333333,1,2.1666666666666665,243.20896299999998,232.31261,0,0,0,0,0,0
1,61,10,5,1,1,1,2,35,1, , ,3.25,1.6666666666666667,1,1.8333333333333333,3,216.968986,197.700707,0,0,0,0,0,0
2,61,10,5,1,1,1,2,45,1, , ,2.5,3.3333333333333335,1,1,2.3333333333333335,192.481557,169.51994600000003,0,0,0,0,0,0
1,61,10,5,3,1,1,1,37,2,1,4,3,3,3.5,2.1666666666666665,3.5,280.672079,272.524935,1,1,1,1,0,240
2,61,10,5,1,1,1,2,36,1, , ,3.75,3.3333333333333335,1.0833333333333333,1.3333333333333333,2.5,189.367637,165.67547100000002,0,0,0,0,0,0
1,61,10,5,2,1,1,2,40,1, , ,4,3.3333333333333335,2.0833333333333335,1.5,1.6666666666666667,229.15304399999997,200.554351,0,0,0,0,0,0
1,61,10,5,3,1,1,6,10, ,1,2,3.5,3.6666666666666665,3.6666666666666665,2.8333333333333335,2.6666666666666665,283.919446,279.270334,1,1,1,1,0,24
2,61,10,5,1,1,1,2,30,1, , ,2,3,1.0833333333333333,1,2,192.66143900000003,172.77385399999997,0,0,0,0,0,0
2,61,10,5,1,1,1,2,40,1, , ,3,3,1,1,1.3333333333333333,146.002611,114.593741,0,0,0,0,0,0
1,61,10,5,2,1,1,2,30,1, , ,3.5,1.6666666666666667,1,1,3,272.377693,248.16441299999997,0,0,0,0,0,0
1,61,10,5,1,1,2,1,30,1,2, ,1,2,1,1,3,209.979918,197.89263999999997,0,0,0,0,0,0
2,61,10,5,1,1,1,2,42,1, , ,3.25,3.6666666666666665,2,1,1.6666666666666667,226.673929,166.008689,1,1,1,1,0,2
1,61,10,5,2,1,1,2,40,1, , ,5,2.6666666666666665,2.3333333333333335,2.8333333333333335,1.5,246.34951,208.34094,1,1,0,0,1,8
2,61,10,5,1,1,1,2,30,1, , ,3,2.6666666666666665,1,1,1,181.800231,154.794855,0,0,0,0,0,0
2,61,10,5,2,1,1,2,33,1, , ,2.75,2.6666666666666665,2.3333333333333335,1.6666666666666667,2.3333333333333335,266.126612,248.27901400000002,1,1,1,1,0,3
1,61,10,5,3,1,1,1,41,2,2, ,3.25,2,3.5,3.8333333333333335,3.1666666666666665,271.335435,295.39894,1,1,0,0,1,1864
1,61,10,5,2,1,1,1,30,1,2, ,2.75,2.6666666666666665,2.5,2.5,3,273.641603,243.73469500000002,0,0,0,0,0,0
1,61,10,5,2,1,1,1,30,1,2, ,1,1,1.25,1,3.3333333333333335,249.25400800000003,234.048486,1,1,1,1,0,5
1,61,10,5,1,1,1,2,40,1, , ,3,2,2.9166666666666665,2.3333333333333335,2.3333333333333335,234.338333,213.403656,1,1,1,1,0,40
1,61,10,5,2,1,1,2,30,1, , ,3.25,2.6666666666666665,1.3333333333333333,1.3333333333333333,4,279.63866299999995,280.700251,0,0,0,0,0,0
2,61,10,5,1,1,1,2,40,1, , ,3,1,1.6666666666666667,1.1666666666666667,3.1666666666666665,201.030815,174.71251,0,0,0,0,0,0
1,61,10,5,1,1,2,2,1,1, , ,4.25,3,3.4166666666666665,1.8333333333333333,4.333333333333333,205.519749,176.923719,0,0,0,0,0,0
2,61,10,5,2,1,2,1,20,1,2, ,2,1,1.25,1.5,2.6666666666666665,254.95287999999996,249.85011100000003,0,0,0,0,0,0
2,62,10,5,1,1,2,1,30,1,2, ,1,4.333333333333333,1.1666666666666667,1,2.5,266.766717,262.346029,0,0,0,0,0,0
2,62,10,5,2,1,1,2,15,1, , ,2.75,3,1.9166666666666667,2.3333333333333335,2.1666666666666665,273.611857,259.566236,1,1,1,1,0,40
1,62,10,5,3,1,1,2,40,1, , ,5,2,3.3333333333333335,3.5,3.3333333333333335,262.391485,263.12939099999994,1,1,0,0,1,40
1,62,10,5,2,1,1,1,7,1,1,2,2.75,1.6666666666666667,3.0833333333333335,1.6666666666666667,4.666666666666667,277.032132,248.71403300000003,0,0,0,0,0,0
1,62,10,5,1,1,1,1,35,1,2, ,1,1,1.5,1,1,206.53786100000002,191.556796,1,1,1,1,0,5
1,62,10,5,2,1,1,2,30,1, , ,5,3.6666666666666665,3.3333333333333335,2.6666666666666665,5,264.71779699999996,223.295759,0,0,0,0,0,0
2,62,10,5,1,1,1,2,40,1, , ,3,3,1.8333333333333333,1,2.1666666666666665,210.45012200000002,197.551261,1,1,1,1,0,9
1,62,10,5,2,1,2,2,40,1, , ,4,2.3333333333333335,1.6666666666666667,2,4.166666666666667,263.32719199999997,232.333165,0,0,0,0,0,0
2,62,10,5,1,1,2,1,0, ,2, ,4,1,1,1,2.8333333333333335,210.82772499999996,198.243659,0,0,0,0,0,0
1,62,10,5,1,1,1,1,20,1,2, ,1,1.6666666666666667,1.5833333333333333,1,1.1666666666666667,206.543168,192.912262,0,0,0,0,0,0
2,62,10,5,2,1,1,1,10,1,1,2,3.5,3.6666666666666665,2.8333333333333335,3,2.3333333333333335,239.918205,224.52602900000002,1,1,1,1,0,600
1,62,10,5,2,1,1,1,30,1,2, ,1,1.3333333333333333,2.25,1,2.5,202.624864,186.496513,0,0,0,0,0,0
1,62,10,5,1,1,1,2,47,1, , ,5,4,2.5,2,3.5,215.74025599999996,205.74705299999997,1,1,1,1,0,8
2,62,10,5,1,1,1,1,2,1,2, ,1.75,1,1,1,1.3333333333333333,268.34109100000006,227.445827,0,0,0,0,0,0
2,62,10,5,3,1,2,1,30,1,2, ,4.25,3,3.25,2.3333333333333335,4,257.021461,204.74609600000002,1,1,1,1,0,1920
1,62,10,5,2,1,1,1,1,2,2, ,1.5,2.3333333333333335,1.25,1,3.5,306.901038,286.77244600000006,1,1,1,1,0,32
1,62,10,5,2,1,1,1,40,1,1,1,4,2,2.3333333333333335,1,2.5,291.825673,263.909622,1,1,1,1,0,240
1,62,10,5,2,1,1,2,40, , , ,5,4.666666666666667,3.75,3.3333333333333335,3.6666666666666665,270.03217800000004,267.924713,0,0,0,0,0,0
1,62,10,5,1,1,1,2,34,1, , ,3.25,1.3333333333333333,2.0833333333333335,1.6666666666666667,3.5,292.029277,270.43378,0,0,0,0,0,0
2,62,10,5,1,1,1,1,40,1,2, ,1.5,2,2,1,2.6666666666666665,169.13264299999997,142.450029,1,1,0,0,1,320
2,62,10,5,1,1,1,1,25,1,2, ,1,2,1,1,1,212.228238,202.96508599999999,0,0,0,0,0,0
1,62,10,5,1,1,1,1,25,1,2, ,1,1,1,1,1.1666666666666667,194.956297,163.05772700000003,0,0,0,0,0,0
1,62,10,5,1,1,1,2,14,1, , ,5,5.333333333333333,2.3333333333333335,1.6666666666666667,3.5,259.800998,244.22241999999997,0,0,0,0,0,0
1,62,10,5,1,1,1,1,35,1,2, ,3,1.3333333333333333,2.75,1,2.1666666666666665,253.24287600000002,247.044629,0,0,0,0,0,0
1,62,10,5,1,1,1,2,40,1, , ,3,4,1.25,1.3333333333333333,1.6666666666666667,229.927801,225.589109,0,0,0,0,0,0
2,62,10,5,1,1,1,2,38,1, , ,5,1,1,1.1666666666666667,1,277.44267599999995,252.27167499999996,0,0,0,0,0,0
2,62,10,5,1,1,1,2,35,1, , ,2.5,2.6666666666666665,1.3333333333333333,2.1666666666666665,2,215.95077500000002,199.72733599999998,1,1,1,1,0,24
2,62,10,5,1,1,1,2,30,1, , ,4.75,2.6666666666666665,1.75,1.3333333333333333,2.1666666666666665,193.302536,161.166054,0,0,0,0,0,0
1,62,10,5,2,1,1,1,1,1,2, ,1,2.3333333333333335,3.1666666666666665,1,3.3333333333333335,263.55032,275.774967,1,1,0,0,1,480
2,62,10,5,1,1,1,2,2, , , ,3.5,2.6666666666666665,1,1,1.5,209.984366,213.296101,0,0,0,0,0,0
1,62,10,5,2,1,2,1,40, ,2, ,1,1.3333333333333333,1.8333333333333333,1,3,247.61181000000002,223.06969800000002,0,0,0,0,0,0
